familyid,ethnicgroup,length_of_residence,owner_renter_status,vacant,bathroom_cnt,bedroom_cnt,latitude,longitude
000106323811,L,40,9,0,3,5,034.043770,-118.367010
000106323824,D,17,9,0,2,3,034.043560,-118.367100
000106323890,H,24,8,0,0,0,034.042078,-118.367329
000106324061,H,19,9,0,2,1,034.055360,-118.327190
000106324090,L,03,9,0,2,3,034.002410,-118.335060
000106324168,L,12,3,0,,,034.041830,-118.352990
000106324448,E,29,9,0,4,7,034.050420,-118.328640
000106324532,S,19,8,0,0,0,034.051824,-118.345661
000106324579,E,18,6,0,,,034.050689,-118.346003
000106324650,B,12,5,0,,,034.006970,-118.328850
000106324671,H,05,9,0,3,4,034.570010,-118.034100
000106324804,H,13,9,0,2,3,034.046590,-118.347160
000106324825,H,17,9,0,0,0,034.073110,-118.341540
000106324838,E,16,9,0,1,2,034.046160,-118.347980
000106324841,W,17,9,0,2,2,034.046050,-118.348050
000106324862,E,26,5,0,,,034.044740,-118.347760
000106324883,E,24,9,0,1,2,034.044400,-118.347890
000106324919,E,19,4,0,,,034.044050,-118.348020
000106324998,H,02,1,0,,,034.094050,-118.333000
000106325017,S,10,9,0,3,4,034.563350,-118.034650
000106325062,H,15,9,0,2,4,034.043540,-118.348980
000106325070,S,03,7,0,0,0,034.562260,-118.109180
000106325075,D,18,4,0,,,034.042220,-118.349480
000106325091,H,07,9,0,3,4,034.696165,-118.186835
000106325106,S,30,9,0,2,2,034.041550,-118.348980
000106325130,B,15,3,0,,,034.041300,-118.349080
000106325143,H,17,9,0,0,0,034.041440,-118.349800
000106325172,I,13,4,0,,,034.057181,-118.362993
000106325198,I,11,9,0,2,3,034.188560,-118.124830
000106325342,E,26,4,0,,,034.056360,-118.363130
000106325376,S,13,5,0,,,034.056218,-118.363417
000106325407,E,06,5,0,,,034.057140,-118.370310
000106325473,E,11,9,0,0,0,034.162360,-118.367110
000106325606,E,31,5,0,,,034.054270,-118.364020
000106325643,E,36,3,0,,,034.054130,-118.364800
000106325698,J,41,6,0,,,034.053951,-118.364398
000106325732,L,11,9,0,0,0,034.037560,-118.336010
000106325737,I,10,8,0,0,0,034.099140,-118.380010
000106325753,H,25,9,0,3,4,034.052300,-118.364870
000106325782,E,19,4,0,,,034.051910,-118.365770
000106325850,J,50,4,0,,,034.050330,-118.365350
000106325892,E,18,6,0,,,034.050268,-118.365903
000106325973,D,08,4,0,,,034.120610,-118.255500
000106326144,L,06,9,0,3,3,033.954480,-118.334790
000106326165,L,27,9,0,1,2,034.046620,-118.366450
000106326220,L,17,9,0,2,3,034.045520,-118.366760
000106326246,L,16,9,0,1,3,034.044650,-118.367050
000106326259,D,06,9,0,1,2,033.898750,-118.318480
000106326267,L,18,9,0,3,3,034.044010,-118.367330
000106326275,L,25,9,0,1,2,034.043900,-118.368020
000106326372,L,28,9,0,2,4,033.900620,-118.247240
000106326398,S,16,5,0,,,034.050544,-118.350024
000106326403,E,26,5,0,,,034.050530,-118.349770
000106326437,B,29,5,0,,,034.049949,-118.352444
000106326518,J,14,5,0,,,034.050580,-118.354330
000106326539,L,09,4,0,,,034.003110,-118.327760
000106326589,E,29,7,0,0,0,034.052694,-118.361906
000106326602,H,18,3,0,,,034.053150,-118.364000
000106326615,F,50,9,0,0,0,034.052950,-118.364590
000106326636,H,09,9,0,2,2,034.158480,-118.364510
000106326644,N,15,3,0,,,034.053630,-118.366250
000106326694,H,05,3,0,,,033.956240,-118.262260
000106326704,H,14,4,0,,,034.040200,-118.338081
000106326720,L,06,3,0,,,033.971370,-118.331190
000106326762,E,19,5,0,,,034.040120,-118.339040
000106326796,H,03,2,0,,,034.024110,-118.356080
000106326835,E,42,9,0,1,2,034.040930,-118.340070
000106326848,S,27,5,0,,,034.041020,-118.340380
000106326898,H,12,9,0,2,4,034.024190,-118.328980
000106326987,H,10,9,0,1,2,033.997180,-118.286860
000106327019,H,19,9,0,1,2,034.041620,-118.344530
000106327190,H,19,9,0,2,3,034.043580,-118.352160
000106327315,E,29,9,0,0,0,034.047790,-118.367810
000106327399,H,15,3,0,,,034.047540,-118.316660
000106327425,J,16,9,1,0,0,034.046790,-118.318560
000106327441,H,14,2,0,,,034.045750,-118.311160
000106327925,E,13,4,0,,,034.048540,-118.353210
000106328010,E,25,8,0,0,0,034.049850,-118.359270
000106328052,H,08,9,0,2,3,033.899220,-118.255200
000106328086,A,12,4,0,,,034.056990,-118.362420
000106328159,H,31,9,0,1,3,034.056950,-118.325590
000106328188,H,18,4,0,,,034.056200,-118.326000
000106328196,J,26,7,0,0,0,034.055980,-118.326750
000106328214,F,33,9,0,0,0,034.055602,-118.326789
000106328230,J,18,7,0,0,0,034.055430,-118.327050
000106328293,P,12,9,0,3,4,033.878451,-118.112240
000106328303,K,16,9,0,1,2,034.053190,-118.328290
000106328329,K,40,9,0,1,3,034.052440,-118.328700
000106328332,J,25,9,0,1,4,034.052120,-118.328240
000106328379,S,15,6,0,,,034.051582,-118.328735
000106328395,H,14,3,0,,,034.051460,-118.329310
000106328557,H,04,1,0,,,034.013750,-118.276950
000106328654,I,14,6,0,,,034.049190,-118.329890
000106328798,H,18,3,0,,,034.049210,-118.330620
000106328816,H,18,7,0,0,0,034.048810,-118.330100
000106328845,H,26,7,0,0,0,034.048394,-118.330583
000106328874,H,14,3,0,,,034.001700,-118.435460
000106328926,A,35,9,0,1,2,034.055240,-118.330340
000106328939,I,16,5,0,,,034.054830,-118.330510
000106328942,N,14,9,0,0,0,034.054570,-118.329970
000106329053,E,19,3,0,,,034.052913,-118.330752
000106329066,E,19,0,0,,,034.052848,-118.330778
000106329118,H,19,5,0,,,034.052271,-118.331254
000106329312,E,32,9,0,1,3,034.048740,-118.332210
000106329414,H,03,4,0,,,034.072630,-118.201190
000106329443,W,33,9,0,0,0,034.055560,-118.346580
000106329469,S,14,4,0,,,034.055202,-118.346457
000106329472,E,33,9,0,0,0,034.055030,-118.345980
000106329480,S,26,9,0,0,0,034.044017,-118.350796
000106329529,E,46,9,0,0,0,034.054090,-118.346360
000106329532,E,36,9,0,0,0,034.054126,-118.346914
000106329553,E,17,9,0,0,0,034.053760,-118.346830
000106329561,E,17,9,0,0,0,034.053620,-118.346690
000106329566,E,30,9,0,0,0,034.053682,-118.347122
000106329590,D,06,9,0,2,4,034.098990,-118.147500
000106329600,A,18,6,0,,,034.053030,-118.347445
000106329618,J,31,7,0,0,0,034.052840,-118.347760
000106329650,I,41,9,0,0,0,034.052230,-118.347210
000106329684,W,26,9,0,0,0,034.051688,-118.347691
000106329715,H,15,4,0,,,034.051080,-118.347929
000106329723,E,17,9,0,0,0,034.050889,-118.348004
000106329794,V,21,6,0,,,034.049780,-118.348950
000106329833,I,13,9,0,0,0,034.049260,-118.349150
000106329948,E,11,9,0,2,4,034.678020,-118.141060
000106329951,W,30,4,0,,,034.046880,-118.349350
000106329985,H,01,5,0,,,034.029359,-118.284888
000106340011,H,30,8,0,0,0,034.042280,-118.364570
000106340037,E,26,9,0,1,4,034.041340,-118.364760
000106340045,I,19,9,0,3,4,034.058420,-118.337100
000106340058,E,01,5,0,,,034.054331,-118.338265
000106340079,J,19,9,0,3,3,034.057770,-118.337350
000106340095,J,08,5,0,,,034.056480,-118.375280
000106340121,W,19,9,0,3,5,034.056350,-118.337220
000106340184,E,48,9,0,2,5,034.164850,-118.263350
000106340223,E,34,9,0,0,0,034.054874,-118.338044
000106340257,W,30,9,0,0,0,034.054230,-118.338090
000106340299,E,16,7,0,0,0,034.053910,-118.338890
000106340304,H,21,9,0,0,0,034.053710,-118.338300
000106340320,E,29,8,0,0,0,034.053450,-118.338420
000106340325,B,16,7,0,0,0,034.053330,-118.338490
000106340338,E,29,9,0,0,0,034.053053,-118.338929
000106340375,B,15,7,0,0,0,034.052250,-118.338990
000106340383,W,50,9,0,0,0,034.052594,-118.339367
000106340414,E,36,7,0,0,0,034.051830,-118.339880
000106340451,E,28,9,0,0,0,034.051182,-118.339927
000106340464,S,18,9,0,1,3,034.050960,-118.340220
000106340498,L,08,7,0,0,0,034.027714,-118.337472
000106340529,E,19,9,0,1,3,034.050130,-118.340560
000106340574,E,08,9,0,3,4,034.653584,-118.230986
000106340639,K,15,9,0,0,0,034.047780,-118.316190
000106340655,H,10,9,0,2,4,034.034980,-118.357120
000106340697,H,14,1,0,,,034.046510,-118.316090
000106340702,E,19,2,0,,,034.046430,-118.316090
000106340749,J,16,2,0,,,034.045950,-118.316080
000106340781,W,13,5,0,,,034.046183,-118.315592
000106340825,E,41,5,0,,,034.045510,-118.315340
000106340833,E,22,5,0,,,034.045961,-118.315828
000106340838,E,33,9,0,0,0,034.045070,-118.315340
000106340969,J,19,4,0,,,034.043930,-118.315340
000106340993,H,25,9,0,0,0,034.043370,-118.316030
000106341033,H,50,9,0,1,2,034.043050,-118.316760
000106341059,W,50,9,0,0,0,034.042500,-118.316760
000106341091,I,18,2,0,,,034.041950,-118.316750
000106341114,E,21,0,0,,,034.042790,-118.316264
000106341156,K,16,2,0,,,034.041310,-118.316760
000106341177,A,25,9,0,1,3,034.041240,-118.316020
000106341229,H,13,9,0,0,0,034.085050,-118.315390
000106341452,L,09,7,0,0,0,033.910990,-118.311200
000106341494,H,17,4,0,,,034.043656,-118.320185
000106341546,H,15,4,0,,,034.043990,-118.324950
000106341583,H,33,4,0,,,034.044170,-118.325540
000106341606,E,14,4,0,,,034.043700,-118.326230
000106341732,S,21,4,0,,,034.047138,-118.338457
000106341740,I,32,7,0,0,0,034.046640,-118.338860
000106341766,H,14,4,0,,,034.046460,-118.344270
000106341965,E,13,7,0,0,0,034.043937,-118.360415
000106342021,A,11,9,0,2,3,034.236300,-118.270680
000106342063,E,24,7,0,0,0,034.042330,-118.366020
000106342084,I,18,9,0,2,4,034.056650,-118.322850
000106342123,E,07,9,0,3,4,034.073620,-118.560150
000106342152,D,14,6,0,,,034.055590,-118.324310
000106342204,J,33,9,0,1,3,034.054030,-118.325160
000106342225,J,49,9,0,3,3,034.053250,-118.325590
000106342254,C,03,2,0,,,034.050210,-118.300700
000106342267,C,23,9,0,2,3,034.052100,-118.325340
000106342288,N,14,5,0,,,034.051730,-118.326430
000106342322,E,02,4,0,,,034.158780,-118.398870
000106342335,E,36,9,0,2,3,034.050730,-118.326980
000106342424,E,14,9,0,2,7,034.048690,-118.328090
000106342490,I,34,9,0,0,0,034.046440,-118.328390
000106342513,E,40,9,0,2,4,034.045660,-118.328830
000106342568,L,33,9,0,2,6,034.044500,-118.330240
000106342576,L,19,9,0,3,4,034.043980,-118.329770
000106342592,L,16,7,0,0,0,034.043680,-118.329930
000106342652,B,37,9,0,3,4,034.042050,-118.330830
000106342681,E,18,9,0,4,7,034.041650,-118.331810
000106342712,S,28,9,0,2,4,034.040250,-118.331820
000106342791,K,49,8,0,0,0,034.047460,-118.330150
000106342796,E,20,9,0,0,0,034.046870,-118.330810
000106342806,I,20,5,0,,,034.063813,-118.304131
000106342864,L,09,9,0,2,2,034.006610,-118.330240
000106342898,J,13,4,0,,,034.047570,-118.330910
000106342916,S,25,9,0,0,0,034.046400,-118.332170
000106342929,E,16,6,0,,,034.046518,-118.337341
000106343072,E,07,1,0,,,033.967560,-118.282440
000106343108,P,09,4,0,,,033.937960,-118.284230
000106343129,L,14,9,0,0,0,034.045140,-118.331730
000106343166,L,41,9,0,4,4,034.044660,-118.332760
000106343195,L,23,9,0,3,8,034.043010,-118.332900
000106343200,L,18,7,0,0,0,034.043230,-118.333540
000106343213,L,17,9,0,2,4,034.042670,-118.333090
000106343221,L,37,9,0,3,5,034.042580,-118.333900
000106343255,L,19,9,0,3,7,034.041770,-118.334340
000106343268,L,18,9,0,2,7,034.041170,-118.333920
000106343307,L,28,9,0,1,3,034.040500,-118.335050
000106343417,E,13,9,0,7,5,034.089440,-118.426800
000106343420,L,18,6,0,,,034.041770,-118.332290
000106343462,L,15,5,0,,,034.040800,-118.333590
000106343530,P,07,9,0,2,4,033.953910,-118.127570
000106343739,S,15,5,0,,,034.053899,-118.331525
000106344049,E,27,9,0,0,0,034.052399,-118.332137
000106344104,H,19,9,0,1,2,034.051730,-118.332760
000106344641,H,11,4,0,,,034.040910,-118.317300
000106344832,H,25,7,0,0,0,034.047549,-118.334028
000106345105,L,08,2,0,,,033.941020,-118.303477
000106345118,H,23,9,0,1,2,034.036600,-118.339270
000106345278,I,17,9,0,0,0,034.043360,-118.335580
000106345320,B,17,5,0,,,034.042820,-118.335810
000106345333,H,13,0,0,,,034.042640,-118.335880
000106345341,I,20,9,0,1,2,034.042470,-118.335950
000106345346,E,07,9,0,1,2,033.872200,-118.199140
000106345443,E,18,7,0,0,0,034.041700,-118.336260
000106345668,C,05,9,0,3,3,034.426820,-118.545980
000106345684,P,37,9,0,1,4,034.055230,-118.315760
000106345689,J,19,9,0,2,4,034.055080,-118.315100
000106345697,C,09,7,0,0,0,034.113780,-118.287390
000106345799,E,33,9,0,1,2,034.051650,-118.316530
000106345812,F,18,9,0,4,5,034.051670,-118.317230
000106345817,E,33,9,0,1,3,034.051530,-118.317290
000106345820,K,05,9,0,1,2,034.051350,-118.316670
000106345833,D,03,1,0,,,033.843657,-118.311372
000106345859,H,02,7,0,0,0,033.991730,-118.373510
000106346033,D,16,3,0,,,034.054700,-118.360940
000106346091,H,16,2,0,,,034.055421,-118.363403
000106346261,K,01,4,0,,,034.032770,-117.796040
000106346342,P,33,5,0,,,034.055398,-118.314370
000106346347,P,45,8,0,0,0,034.086089,-118.336281
000106346473,H,14,9,0,1,2,034.042920,-118.345620
000106346478,H,17,2,0,,,034.053670,-118.314670
000106346494,L,02,4,0,,,033.946600,-118.288120
000106346614,E,18,9,0,0,0,034.048730,-118.314050
000106346758,W,43,3,0,,,034.046560,-118.314050
000106346800,L,19,9,0,1,1,033.959710,-118.348310
000106346868,E,03,9,0,3,3,033.818010,-118.297580
000106346957,H,14,2,0,,,034.045059,-118.314355
000106347076,H,15,2,0,,,034.044728,-118.314355
000106347160,E,25,3,0,,,034.043960,-118.314030
000106347165,E,01,9,0,2,3,034.041970,-118.349580
000106347267,H,28,5,0,,,034.042620,-118.314030
000106347275,B,13,9,0,1,4,034.042620,-118.314840
000106347380,W,30,9,0,2,3,034.041400,-118.314020
000106347518,I,14,9,0,1,4,034.056250,-118.324570
000106347521,C,04,8,0,0,0,034.122210,-118.112520
000106347534,H,10,9,0,2,3,034.153110,-118.118510
000106347542,H,19,9,0,3,5,034.055900,-118.325640
000106347610,P,26,9,0,1,3,034.054370,-118.326470
000106347628,J,33,9,0,1,3,034.053450,-118.326110
000106347644,E,33,9,0,2,4,034.053320,-118.327050
000106347660,K,20,9,0,3,5,034.053070,-118.327190
000106347673,S,38,9,0,1,2,034.052450,-118.326650
000106347678,K,25,9,0,1,2,034.052570,-118.327460
000106347686,J,46,9,0,1,3,034.052450,-118.327530
000106347694,J,41,9,0,1,2,034.051950,-118.326930
000106347699,J,50,9,0,3,4,034.052060,-118.327740
000106347712,J,33,9,0,1,3,034.051420,-118.327220
000106347720,J,33,9,0,2,3,034.051570,-118.328010
000106347738,H,17,9,0,1,3,034.050670,-118.327630
000106347746,E,17,9,0,1,4,034.050670,-118.328510
000106347770,E,33,9,0,1,4,034.050300,-118.328710
000106347783,E,50,9,0,2,3,034.049860,-118.328950
000106347788,S,16,9,0,2,5,034.049720,-118.329040
000106347848,D,44,9,0,2,3,034.002610,-118.454010
000106347869,H,08,7,0,0,0,033.993520,-118.327800
000106347877,H,17,5,0,,,034.052630,-118.330370
000106347945,B,06,9,0,2,4,033.920900,-118.299330
000106347982,K,23,9,0,0,0,034.046240,-118.325560
000106348019,I,17,5,0,,,034.045840,-118.325760
000106348069,E,14,9,0,0,0,034.045290,-118.326040
000106348137,L,13,4,0,,,033.918600,-118.303000
000106348153,H,31,9,0,1,2,034.043730,-118.326900
000106348187,H,23,9,0,1,2,034.043220,-118.327170
000106348190,I,26,9,0,1,3,034.043020,-118.326570
000106348242,D,16,4,0,,,034.040530,-118.328570
000106348307,H,15,9,0,1,2,034.051930,-118.331890
000106348331,K,15,4,0,,,034.047710,-118.278700
000106348378,E,11,9,0,2,4,033.839300,-118.114830
000106348425,L,11,7,0,0,0,033.983880,-118.297360
000106348454,E,19,7,0,0,0,034.053453,-118.342365
000106348519,E,22,6,0,,,034.053497,-118.345068
000106348530,N,05,2,0,,,034.049480,-118.333515
000106348535,J,14,4,0,,,034.053536,-118.346213
000106348653,H,06,9,0,2,4,034.000740,-118.306090
000106348726,H,24,6,0,,,034.045543,-118.319999
000106348755,H,18,4,0,,,034.045331,-118.322819
000106348899,H,21,9,0,3,2,034.046540,-118.335620
000106348946,H,16,9,0,3,5,034.046450,-118.336960
000106348996,H,26,9,0,1,2,034.042080,-118.318950
000106349007,H,16,3,0,,,034.041540,-118.319120
000106349031,N,16,3,0,,,034.041540,-118.319270
000106349052,H,17,9,0,2,3,034.042080,-118.319490
000106349081,I,14,6,0,,,034.041917,-118.321309
000106349094,H,06,4,0,,,034.046556,-118.324101
000106349109,H,23,3,0,,,034.041650,-118.323300
000106349133,H,09,5,0,,,034.037871,-118.326714
000106349146,H,27,9,0,1,2,034.042560,-118.325620
000106349183,H,04,5,0,,,034.499125,-117.895077
000106349191,H,31,9,0,1,4,034.043280,-118.336390
000106349214,H,32,6,0,,,034.043370,-118.336710
000106349227,W,06,7,0,0,0,034.048184,-118.187390
000106349293,H,27,9,0,0,0,034.044060,-118.337130
000106349316,H,20,9,0,2,3,034.043620,-118.337650
000106349345,H,15,9,0,3,3,034.044230,-118.337740
000106349358,K,19,9,0,2,4,034.044400,-118.338350
000106349400,H,18,5,0,,,034.044610,-118.339140
000106349413,P,31,4,0,,,034.044650,-118.339290
000106349434,H,23,3,0,,,034.044650,-118.339290
000106349502,H,02,4,0,,,034.042250,-118.336040
000106349612,H,10,9,0,0,0,033.946740,-118.272110
000106349675,H,20,9,0,0,0,034.044960,-118.342540
000106349688,E,11,1,0,,,034.042350,-118.344770
000106349798,E,12,3,0,,,034.041910,-118.311200
000106349866,E,19,9,0,2,4,033.945158,-118.317618
000106349887,E,16,5,0,,,034.041622,-118.314309
000106349992,H,20,9,0,1,3,034.040630,-118.319610
000106360007,H,22,5,0,,,034.066400,-118.302100
000106360094,K,18,5,0,,,034.066400,-118.302100
000106360099,K,19,5,0,,,034.076519,-118.302304
000106360109,K,26,5,0,,,034.063805,-118.304131
000106360112,K,18,5,0,,,034.066400,-118.302100
000106360125,E,16,5,0,,,034.066400,-118.302100
000106360138,K,22,5,0,,,034.059576,-118.312046
000106360264,E,14,5,0,,,034.066400,-118.302100
000106360332,D,29,5,0,,,034.066400,-118.302100
000106360353,E,16,2,0,,,034.062400,-118.278040
000106360463,H,16,5,0,,,034.008352,-118.259181
000106360497,H,23,9,0,1,4,034.033030,-118.216970
000106360502,H,14,5,0,,,034.064021,-118.471427
000106360523,H,22,5,1,,,034.051985,-118.211840
000106360730,A,17,5,0,,,034.066400,-118.302100
000106360743,P,17,5,0,,,034.066400,-118.302100
000106360764,H,15,5,0,,,034.066400,-118.302100
000106360824,E,17,5,0,,,034.066400,-118.302100
000106360845,H,23,5,0,,,034.029380,-118.351644
000106360905,H,17,5,0,,,034.066400,-118.302100
000106360963,G,21,5,0,,,034.066400,-118.302100
000106361118,H,14,5,0,,,034.066400,-118.302100
000106361134,H,16,5,0,,,034.066400,-118.302100
000106361273,J,20,5,0,,,034.066400,-118.302100
000106361354,H,18,5,0,,,034.066400,-118.302100
000106361359,I,07,1,0,,,034.067680,-118.247000
000106361422,H,17,5,0,,,034.096619,-118.335284
000106361435,H,16,5,0,,,034.066400,-118.302100
000106361456,H,16,5,0,,,034.066400,-118.302100
000106361464,H,22,5,0,,,034.066400,-118.302100
000106361472,H,18,1,0,,,034.065930,-118.295030
000106361503,E,23,5,0,,,034.066400,-118.302100
000106361642,P,14,5,0,,,034.066400,-118.302100
000106361799,A,22,5,0,,,034.066400,-118.302100
000106361820,H,21,4,0,,,034.074970,-118.281000
000106361888,H,17,1,0,,,034.048900,-118.276370
000106361906,H,14,5,0,,,034.100157,-118.331046
000106361951,H,16,1,0,,,034.050560,-118.282410
000106362245,H,16,5,0,,,034.066400,-118.302100
000106362287,H,15,9,0,1,2,034.057120,-118.212810
000106362313,H,16,5,0,,,034.066400,-118.302100
000106362326,H,15,5,0,,,034.066400,-118.302100
000106362410,H,16,5,0,,,034.066400,-118.302100
000106362486,E,27,5,0,,,033.975749,-118.250489
000106362601,I,28,5,0,,,034.066400,-118.302100
000106362651,H,17,5,0,,,034.022481,-118.155853
000106362732,H,16,5,0,,,034.066400,-118.302100
000106362740,B,20,5,0,,,034.066400,-118.302100
000106362782,H,18,5,1,,,034.076519,-118.302304
000106362795,H,19,5,1,,,034.097159,-118.359244
000106362834,K,16,5,0,,,034.066400,-118.302100
000106362897,H,15,5,0,,,034.066400,-118.302100
000106362944,H,14,5,0,,,034.066400,-118.302100
000106363089,H,18,3,0,,,034.071577,-118.277262
000106363097,H,16,5,0,,,034.066400,-118.302100
000106363149,J,21,5,0,,,034.066400,-118.302100
000106363194,I,29,5,0,,,034.052141,-118.255513
000106363212,J,27,5,0,,,034.066400,-118.302100
000106363301,H,16,5,0,,,034.062199,-118.236146
000106363314,H,17,5,0,,,034.066400,-118.302100
000106363319,H,05,2,0,,,034.074880,-118.272170
000106363377,H,15,5,0,,,034.066400,-118.302100
000106363513,K,15,5,0,,,034.052097,-118.262764
000106363547,H,05,1,0,,,034.050090,-118.289560
000106363602,C,23,5,0,,,034.066400,-118.302100
000106363741,K,17,5,0,,,034.066400,-118.302100
000106363843,H,14,5,0,,,034.066400,-118.302100
000106363877,C,17,5,0,,,034.066400,-118.302100
000106363885,E,23,5,0,,,034.066400,-118.302100
000106363908,E,19,5,0,,,034.066400,-118.302100
